acctnum,gender,R,F,M,firstpur,age_class,single,student,mailing,respmail
37044,0,14,4,83,24,2,1,1,0, 
37065,0,16,2,96.5,20,1,0,1,0, 
37075,1,4,2,161,6,1,0,1,0, 
37101,1,22,9,20,42,4,1,1,0, 
37108,0,10,5,25,38,2,1,1,0, 
37110,1,12,8,15.5,34,2,0,1,0, 
37114,0,16,1,240,16,0,0,1,0, 
37126,0,16,4,47.25,34,0,0,1,0, 
37127,1,4,11,37.5454545454545,46,1,0,1,0, 
37148,1,34,1,289,34,0,0,1,0, 
37174,1,4,1,147,4,0,1,0,0, 
37176,0,8,5,27.4,24,3,1,1,0, 
37187,0,2,9,16.8888888888889,30,1,1,1,0, 
37193,0,4,1,258,4,0,0,0,0, 
37196,0,12,2,30,14,2,0,0,0, 
37210,1,6,11,18.6363636363636,36,2,1,1,0, 
37211,0,22,1,169,22,0,0,0,0, 
37213,0,12,1,128,12,1,0,0,0, 
37232,0,12,4,64.5,34,1,0,0,0, 
37236,0,32,6,55.1666666666667,56,3,0,0,0, 
37245,0,24,3,45.6666666666667,34,0,0,0,0, 
37254,1,16,1,235,16,0,0,0,0, 
37266,0,14,1,222,14,0,0,0,0, 
37284,0,16,1,138,16,0,0,0,0, 
37294,0,16,10,32.6,68,4,0,1,0, 
37303,1,16,1,191,16,1,0,0,0, 
37317,1,14,10,22,70,2,1,1,0, 
37322,0,10,1,192,10,0,0,0,0, 
37326,1,10,8,30,44,1,1,1,0, 
37327,0,32,1,140,32,0,0,0,0, 
37335,0,34,3,30.6666666666667,44,1,0,0,0, 
37343,0,10,1,149,10,0,0,1,0, 
37346,0,20,5,32,46,1,1,0,0, 
37372,1,12,1,282,12,0,0,0,0, 
37375,0,10,2,17,16,0,0,1,0, 
37384,0,8,5,50.4,20,2,1,0,0, 
37391,1,12,4,74.25,34,0,0,1,0, 
37398,1,12,11,20.1818181818182,56,2,1,1,0, 
37408,0,16,2,54.5,18,0,0,1,0, 
37410,0,8,10,31.2,42,4,0,1,0, 
37413,0,6,9,37.1111111111111,52,0,1,1,0, 
37415,1,6,1,222,6,0,0,1,0, 
37423,1,18,1,126,18,0,0,0,0, 
37425,0,32,1,39,32,1,0,0,0, 
37428,1,16,10,20.7,36,1,1,1,0, 
37432,1,14,8,28.75,32,2,1,1,0, 
37434,1,12,4,52.75,32,1,0,1,0, 
37444,1,28,5,65.8,40,1,0,0,0, 
37447,1,10,2,60.5,16,0,0,0,0, 
37454,0,20,1,274,20,1,0,0,0, 
37470,0,10,2,69.5,16,0,1,1,0, 
37492,0,12,1,22,12,0,1,0,0, 
37495,0,10,2,125,14,1,0,1,0, 
37500,0,10,2,150,14,0,0,0,0, 
37501,1,12,9,33,62,3,0,1,0, 
37511,0,14,10,27.7,72,2,0,1,0, 
37512,1,2,11,24.4545454545455,56,4,1,1,0, 
37531,0,8,1,72,8,1,0,0,0, 
37559,0,20,1,256,20,1,0,0,0, 
37561,0,8,10,33.8,50,2,1,1,0, 
37570,0,14,1,214,14,0,0,1,0, 
37582,1,10,5,59,30,0,1,1,0, 
37592,1,14,1,26,14,1,0,0,0, 
37597,0,16,1,87,16,0,0,0,0, 
37600,0,30,10,40.7,68,3,1,1,0, 
37603,0,14,2,113.5,18,0,0,0,0, 
37618,0,32,11,25.1818181818182,58,4,1,0,0, 
37622,0,8,1,295,8,0,1,0,0, 
37627,0,4,1,71,4,0,0,1,0, 
37629,0,12,2,31,14,0,1,0,0, 
37631,1,10,1,87,10,0,0,0,0, 
37637,0,12,2,117,14,0,0,0,0, 
37645,0,12,2,16.5,14,1,0,1,0, 
37664,0,4,11,31.2727272727273,56,1,1,1,0, 
37671,0,10,2,60,14,0,0,0,0, 
37673,0,14,1,47,14,1,0,0,0, 
37686,1,8,11,38.7272727272727,46,3,1,1,0, 
37687,0,6,2,161.5,14,0,0,1,0, 
37705,1,12,2,104,16,0,0,1,0, 
37718,1,22,1,180,22,0,0,0,0, 
37725,0,14,1,71,14,0,1,0,0, 
37727,1,10,1,171,10,0,1,0,0, 
37737,0,10,4,57,28,1,0,1,0, 
37756,0,12,1,136,12,1,0,0,0, 
37769,1,10,9,32.1111111111111,32,4,1,0,0, 
37779,0,6,1,159,6,0,0,0,0, 
37784,0,14,1,302,14,0,0,0,0, 
37789,0,12,4,63.5,34,0,0,1,0, 
37819,0,8,12,24.0833333333333,34,3,1,1,0, 
37824,0,2,2,113.5,8,1,0,1,0, 
37833,0,8,1,141,8,0,1,0,0, 
37838,0,10,1,252,10,0,1,0,0, 
37848,0,4,2,158,8,0,0,0,0, 
37858,0,14,1,238,14,0,0,1,0, 
37866,0,16,1,296,16,0,0,1,0, 
37872,0,32,7,32.1428571428571,54,2,1,1,0, 
37877,0,14,11,17.6363636363636,44,3,1,1,0, 
37879,0,22,5,68.4,46,0,1,1,0, 
37880,0,14,9,40.3333333333333,48,3,0,1,0, 
37881,1,16,1,18,16,1,0,0,0, 
37886,0,16,9,29.6666666666667,64,1,1,1,0, 
37891,0,14,1,263,14,1,0,0,0, 
37896,1,30,11,19.8181818181818,54,5,0,1,0, 
37924,1,10,4,50.5,26,0,1,0,0, 
37930,1,6,2,112.5,12,0,0,0,0, 
37933,0,16,1,219,16,0,0,0,0, 
37934,0,2,1,52,2,0,0,1,0, 
37936,0,14,2,84,16,0,0,0,0, 
37961,1,8,6,45.8333333333333,44,0,1,1,0, 
37966,0,10,7,44,48,1,1,1,0, 
37975,0,10,12,33,58,2,0,1,0, 
37985,0,16,2,89,24,0,0,1,0, 
37993,0,12,2,154.5,18,0,1,0,0, 
38007,0,12,3,81,20,0,1,1,0, 
38021,1,12,1,314,12,0,0,0,0, 
38029,0,28,1,314,28,0,0,0,0, 
38040,0,14,5,47,42,2,0,1,0, 
38065,0,30,2,20.5,36,1,0,1,0, 
38071,0,12,2,108.5,20,1,1,0,0, 
38074,1,30,9,16.7777777777778,66,2,0,1,0, 
38102,0,30,2,67.5,36,0,1,0,0, 
38122,0,26,2,128.5,30,0,1,0,0, 
38125,1,2,1,239,2,0,0,0,0, 
38136,1,14,2,50,18,0,0,1,0, 
38146,0,10,12,33.8333333333333,46,4,0,1,0, 
38170,1,34,2,31.5,40,1,0,1,0, 
38171,0,14,2,156,16,0,0,1,0, 
38199,1,18,5,15.6,34,1,1,1,0, 
38221,1,6,1,253,6,0,0,1,0, 
38233,0,8,6,60.8333333333333,22,2,1,1,0, 
38240,0,16,2,116,18,0,0,0,0, 
38263,0,14,8,43,54,2,0,1,0, 
38266,0,4,7,41.7142857142857,26,3,1,0,0, 
38273,1,24,2,56,32,0,0,0,0, 
38287,0,16,12,26.0833333333333,84,2,1,1,0, 
38292,1,12,2,15.5,20,1,0,0,0, 
38293,0,8,1,279,8,0,0,1,0, 
38294,0,16,2,99.5,20,0,0,1,0, 
38295,0,36,11,35.4545454545455,86,2,1,1,0, 
38317,0,8,2,77.5,10,2,0,0,0, 
38328,0,28,7,52.7142857142857,44,3,0,1,0, 
38335,0,14,9,19.4444444444444,62,2,1,1,0, 
38343,0,10,4,24,22,0,0,1,0, 
38346,0,4,5,34,16,2,1,1,0, 
38351,0,16,6,36.8333333333333,38,2,0,1,0, 
38360,0,4,1,305,4,0,0,0,0, 
38371,1,12,12,33,72,2,1,1,0, 
38376,0,12,2,30.5,16,0,1,0,0, 
38390,1,26,1,149,26,1,0,0,0, 
38391,1,2,7,36.7142857142857,18,2,0,1,0, 
38406,0,16,2,34,20,1,0,1,0, 
38410,1,16,1,271,16,0,0,0,0, 
38416,1,4,10,30.4,32,4,0,1,0, 
38431,0,26,10,30.7,74,1,1,1,0, 
38444,0,16,5,15.6,38,0,0,1,0, 
38446,0,34,1,47,34,1,0,0,0, 
38458,0,14,1,222,14,0,0,1,0, 
38472,0,2,2,134,10,1,0,0,0, 
38497,1,16,12,32.8333333333333,74,2,1,1,0, 
38554,0,14,8,22.5,40,1,0,1,0, 
38587,1,12,12,39.6666666666667,60,1,1,1,0, 
38591,1,2,6,53.8333333333333,28,1,1,1,0, 
38597,0,32,2,160.5,36,1,0,1,0, 
38602,1,12,2,54,14,0,0,0,0, 
38611,1,2,2,135,4,0,0,0,0, 
38613,0,10,1,136,10,1,0,0,0, 
38614,0,10,7,17.8571428571429,32,1,1,0,0, 
38628,0,4,1,203,4,0,0,0,0, 
38631,0,10,2,26,14,0,0,0,0, 
38636,0,2,1,57,2,0,0,0,0, 
38649,1,22,1,54,22,0,0,1,0, 
38652,1,22,1,169,22,0,0,0,0, 
38669,0,10,5,64.2,34,2,0,1,0, 
38688,0,10,1,218,10,0,0,0,0, 
38690,0,12,1,30,12,0,1,0,0, 
38693,0,18,10,38.2,56,4,0,1,0, 
38706,0,6,2,88.5,10,0,1,0,0, 
38708,0,12,12,35.1666666666667,60,2,1,1,0, 
38709,0,8,1,116,8,1,0,0,0, 
38713,0,20,2,65,22,0,0,0,0, 
38718,0,14,1,39,14,0,0,1,0, 
38721,0,14,8,21,34,1,1,1,0, 
38736,0,2,1,246,2,0,0,1,0, 
38742,1,8,4,83,30,1,1,0,0, 
38764,0,8,2,29.5,14,1,0,0,0, 
38770,0,12,10,42.9,42,4,1,1,0, 
38782,0,14,1,243,14,0,1,0,0, 
38792,0,14,1,17,14,0,0,0,0, 
38802,0,14,12,19,64,1,1,1,0, 
38805,0,20,2,51,28,0,0,1,0, 
38809,1,24,8,42.125,42,2,1,1,0, 
38824,1,16,1,177,16,0,1,0,0, 
38829,0,28,1,206,28,1,0,0,0, 
38840,0,16,11,26.5454545454545,56,4,1,1,0, 
38842,0,14,10,25.7,60,2,0,1,0, 
38847,1,16,1,193,16,0,0,1,0, 
38850,1,28,1,117,28,0,1,0,0, 
38858,0,10,2,140,12,0,0,1,0, 
38859,0,14,8,26.75,50,1,0,1,0, 
38871,1,22,3,17.6666666666667,32,2,0,0,0, 
38882,0,12,1,52,12,0,0,0,0, 
38917,0,34,11,36.2727272727273,74,2,1,1,0, 
38932,0,14,1,165,14,1,0,0,0, 
38976,1,10,1,116,10,0,0,0,0, 
39002,0,6,12,33.1666666666667,58,3,1,1,0, 
39015,0,12,4,83.25,22,1,0,0,0, 
39048,0,4,5,67.4,30,1,1,1,0, 
39050,0,32,2,147,34,1,0,0,0, 
39059,0,4,7,17.2857142857143,42,0,0,1,0, 
39075,1,22,7,40.4285714285714,50,0,0,1,0, 
39076,0,6,1,54,6,0,0,0,0, 
39083,1,4,12,28.0833333333333,36,4,0,1,0, 
39088,0,22,1,59,22,0,1,0,0, 
39101,0,2,6,42,16,1,0,1,0, 
39102,0,6,2,35,10,0,0,1,0, 
39112,0,8,1,299,8,0,0,1,0, 
39114,1,16,12,33.6666666666667,54,1,1,1,0, 
39115,1,14,2,145.5,16,0,0,1,0, 
39118,1,14,2,106.5,18,0,0,1,0, 
39125,0,12,1,308,12,0,1,0,0, 
39142,0,8,7,48.8571428571429,32,1,1,1,0, 
39150,0,28,1,152,28,0,0,1,0, 
39151,0,20,8,32.875,36,1,1,1,0, 
39152,0,14,6,17.1666666666667,44,0,1,1,0, 
39156,0,2,1,39,2,0,0,0,0, 
39160,0,8,2,46.5,12,0,0,1,0, 
39167,0,12,7,29.8571428571429,28,1,0,1,0, 
39169,0,10,4,18.75,24,0,0,1,0, 
39170,0,14,1,193,14,1,0,0,0, 
39175,1,10,1,300,10,0,0,0,0, 
39206,0,4,12,36.1666666666667,44,1,1,1,0, 
39219,1,12,5,46,32,1,0,1,0, 
39230,0,10,1,138,10,0,0,0,0, 
39241,1,8,1,302,8,0,0,0,0, 
39248,0,10,1,314,10,0,1,0,0, 
39257,1,16,7,15.5714285714286,34,2,0,1,0, 
39259,1,6,7,41.4285714285714,26,1,1,1,0, 
39263,0,6,2,56,14,1,0,1,0, 
39268,0,4,10,34.2,56,2,1,1,0, 
39271,0,10,2,89.5,16,0,0,0,0, 
39282,0,12,1,172,12,0,1,0,0, 
39305,0,4,6,47.5,22,0,0,1,0, 
39307,0,8,3,26,16,1,0,1,0, 
39328,1,10,1,302,10,1,0,0,0, 
39334,1,18,9,44.1111111111111,52,1,1,1,0, 
39344,1,2,6,34,26,1,1,1,0, 
39350,1,12,2,87,14,0,0,1,0, 
39362,1,12,1,201,12,0,0,0,0, 
39377,0,12,2,56,18,2,0,0,0, 
39380,1,34,7,16.8571428571429,68,0,1,1,0, 
39388,0,6,1,46,6,1,0,0,0, 
39389,1,2,2,138.5,8,0,0,1,0, 
39403,0,34,12,27.6666666666667,99,2,1,1,0, 
39404,0,8,1,104,8,0,1,0,0, 
39434,0,8,2,87,14,0,1,0,0, 
39458,0,10,1,43,10,1,0,0,0, 
39466,0,16,2,117.5,24,0,0,1,0, 
39467,1,18,2,67.5,22,0,0,0,0, 
39474,0,14,2,164,22,0,0,1,0, 
39476,0,16,1,67,16,0,0,0,0, 
39493,1,12,1,93,12,0,0,0,0, 
39509,0,14,3,39,32,0,1,1,0, 
39517,1,12,9,26.7777777777778,36,2,1,1,0, 
39532,0,28,1,125,28,0,1,0,0, 
39534,1,8,7,56.2857142857143,40,0,0,1,0, 
39541,0,4,7,30.2857142857143,38,1,0,1,0, 
39568,0,24,1,34,24,0,0,0,0, 
39569,1,10,4,84,32,3,0,0,0, 
39572,1,2,2,60.5,8,2,0,0,0, 
39577,0,22,11,24,54,2,1,1,0, 
39594,1,14,2,119,22,1,0,0,0, 
39596,0,12,3,56,24,3,0,0,0, 
39599,1,12,5,28.2,28,1,0,1,0, 
39601,0,16,2,116.5,24,0,0,0,0, 
39610,0,10,1,131,10,0,0,0,0, 
39623,0,14,4,17.5,30,2,0,0,0, 
39645,0,8,1,182,8,1,0,0,0, 
39648,1,6,10,30.7,40,3,1,1,0, 
39654,0,8,3,22.6666666666667,24,1,0,0,0, 
39660,0,14,5,39.4,24,2,0,1,0, 
39665,1,12,8,44.25,36,2,1,1,0, 
39668,1,18,1,174,18,0,0,0,0, 
39672,0,10,4,34.75,26,1,0,1,0, 
39676,0,2,1,132,2,1,0,0,0, 
39690,1,14,1,77,14,0,0,1,0, 
39691,0,8,2,163,12,0,0,0,0, 
39707,0,8,1,295,8,1,0,0,0, 
39711,0,14,9,21,34,3,0,1,0, 
39718,0,10,11,19.7272727272727,66,1,1,1,0, 
39723,0,2,9,19.1111111111111,22,2,0,1,0, 
39729,0,30,2,156,32,1,0,0,0, 
39734,1,12,2,135.5,16,0,0,1,0, 
39738,0,14,2,77,20,2,0,0,0, 
39740,0,12,1,85,12,1,0,0,0, 
39743,0,16,4,31,28,1,0,0,0, 
39744,0,24,6,15.1666666666667,56,2,0,1,0, 
39751,1,28,1,283,28,0,0,0,0, 
39760,0,8,2,78,16,1,0,0,0, 
39761,0,12,2,77,20,0,0,0,0, 
39763,1,6,9,17.3333333333333,54,1,1,1,0, 
39783,0,6,1,258,6,0,1,0,0, 
39802,1,12,1,80,12,0,0,1,0, 
39814,1,10,11,25.0909090909091,52,2,1,1,0, 
39835,1,14,4,29.25,38,1,0,1,0, 
39837,0,14,1,210,14,0,0,1,0, 
39848,1,14,8,23.875,42,1,1,1,0, 
39860,0,34,2,17,38,0,0,1,0, 
39869,0,8,6,57.1666666666667,40,3,0,1,0, 
39870,1,4,2,143.5,8,1,0,0,0, 
39871,0,10,1,132,10,0,0,1,0, 
39875,0,4,1,301,4,1,0,0,0, 
39876,0,4,1,189,4,0,0,1,0, 
39878,0,24,5,32.2,42,0,0,1,0, 
39880,1,16,1,282,16,0,0,1,0, 
39882,0,16,1,285,16,0,0,0,0, 
39909,0,10,1,200,10,0,0,1,0, 
39913,0,34,2,76.5,36,0,0,0,0, 
39918,1,26,2,137,34,0,1,0,0, 
39933,1,16,7,18.5714285714286,48,0,1,1,0, 
39942,0,4,12,17.0833333333333,62,3,1,1,0, 
39950,1,6,9,28.1111111111111,36,1,1,1,0, 
39953,0,12,2,38,16,1,0,0,0, 
39960,0,8,2,149,14,0,0,0,0, 
39966,1,22,1,147,22,0,0,0,0, 
39978,0,26,8,30.875,72,3,1,0,0, 
39980,1,4,10,43.5,36,2,1,1,0, 
39990,0,14,11,24.9090909090909,48,5,1,1,0, 
40026,1,2,5,57.6,16,2,1,1,0, 
40037,0,16,2,37.5,22,1,0,0,0, 
40046,1,16,2,150.5,20,0,0,0,0, 
40066,0,10,1,247,10,0,0,0,0, 
40072,0,2,2,103.5,4,1,1,0,0, 
40090,0,6,1,86,6,1,0,0,0, 
40092,0,10,6,31.1666666666667,32,1,0,1,0, 
40124,0,10,1,280,10,0,0,0,0, 
40126,0,14,2,100.5,18,1,0,0,0, 
40130,1,10,8,29.5,50,3,0,1,0, 
40137,0,10,8,42.375,30,1,1,1,0, 
40143,0,10,2,155.5,12,0,0,0,0, 
40162,0,32,10,40.4,72,3,0,1,0, 
40172,0,16,1,280,16,0,1,0,0, 
40192,0,2,2,76,8,0,0,1,0, 
40193,0,10,11,39.9090909090909,64,1,0,0,0, 
40195,0,34,2,19.5,36,1,0,1,0, 
40204,0,12,1,294,12,0,0,1,0, 
40223,1,6,1,101,6,0,0,1,0, 
40249,0,14,10,25.2,34,3,1,1,0, 
40285,1,2,6,55.1666666666667,22,1,1,1,0, 
40294,1,10,2,117.5,18,1,0,0,0, 
40312,1,6,6,53.5,24,0,0,1,0, 
40329,0,8,2,86.5,12,0,1,0,0, 
40339,0,10,1,164,10,0,0,0,0, 
40341,0,32,2,84,36,0,0,1,0, 
40342,0,8,1,149,8,0,0,0,0, 
40353,1,10,1,44,10,0,1,0,0, 
40404,0,2,2,92.5,10,0,0,1,0, 
40406,0,20,2,84,28,2,0,0,0, 
40417,0,22,6,38.6666666666667,36,1,0,1,0, 
40422,0,10,8,51.25,34,3,1,1,0, 
40426,0,12,5,39,36,0,1,1,0, 
40428,0,12,2,157,20,0,1,1,0, 
40444,1,28,2,89,30,0,0,0,0, 
40447,1,8,2,156,12,0,0,1,0, 
40454,0,12,2,122.5,14,0,0,0,0, 
40460,0,16,2,55,24,2,0,0,0, 
40475,0,8,10,17.7,64,1,1,1,0, 
40478,1,12,1,154,12,1,0,0,0, 
40479,1,10,2,56,14,0,0,0,0, 
40480,1,4,1,109,4,0,0,1,0, 
40486,1,2,1,147,2,0,0,1,0, 
40507,0,16,1,89,16,1,0,0,0, 
40512,1,16,11,42.0909090909091,66,1,1,1,0, 
40513,1,4,2,103,8,0,0,1,0, 
40518,0,12,1,279,12,0,0,0,0, 
40530,0,10,2,147,14,0,0,0,0, 
40540,0,10,9,30.2222222222222,58,1,1,1,0, 
40546,0,24,6,42.6666666666667,48,0,0,1,0, 
40557,0,10,2,21,14,0,0,0,0, 
40558,0,10,2,40.5,12,0,0,0,0, 
40567,1,8,1,110,8,0,0,1,0, 
40575,0,28,2,86.5,32,0,0,1,0, 
40579,0,16,1,22,16,0,0,0,0, 
40584,0,16,6,24.5,46,1,1,1,0, 
40593,1,6,2,102.5,10,2,0,0,0, 
40598,0,14,2,145,16,0,0,0,0, 
40605,1,8,9,35,44,0,0,1,0, 
40616,0,14,2,41.5,20,0,1,0,0, 
40633,0,14,1,137,14,0,1,0,0, 
40638,0,4,9,22.1111111111111,34,2,1,1,0, 
40654,0,8,2,88.5,12,0,1,0,0, 
40655,0,6,1,166,6,0,0,0,0, 
40664,1,16,2,99.5,22,0,0,1,0, 
40665,0,14,12,26.8333333333333,42,4,0,1,0, 
40670,0,10,11,21.3636363636364,40,2,1,1,0, 
40688,0,8,1,282,8,1,0,0,0, 
40690,0,14,10,25.4,48,5,1,1,0, 
40691,0,10,5,57.2,34,0,1,1,0, 
40694,0,10,4,63,22,1,0,1,0, 
40696,1,18,6,57.3333333333333,32,1,1,1,0, 
40708,1,24,2,33.5,26,0,0,1,0, 
40717,1,12,12,26.4166666666667,54,2,0,1,0, 
40722,0,16,2,97,22,0,0,1,0, 
40748,1,6,4,84.25,24,0,1,0,0, 
40749,0,28,7,35.7142857142857,62,2,1,0,0, 
40750,0,4,2,115,12,1,0,1,0, 
40771,0,10,2,95,14,0,0,1,0, 
40787,0,14,3,33,30,1,1,1,0, 
40796,1,28,2,79,36,0,1,0,0, 
40808,1,34,1,88,34,0,0,0,0, 
40812,0,26,4,78.5,34,1,0,0,0, 
40820,0,10,2,15,14,0,1,0,0, 
40861,1,10,1,58,10,1,0,0,0, 
40867,0,8,2,63.5,12,1,0,0,0, 
40871,1,34,2,97,40,0,0,0,0, 
40873,0,32,1,70,32,1,0,0,0, 
40878,0,8,1,154,8,0,0,0,0, 
40890,0,12,2,161,16,1,0,1,0, 
40901,0,6,4,19.25,28,0,0,0,0, 
40906,1,6,10,38.3,38,4,0,1,0, 
40921,0,22,1,127,22,0,0,0,0, 
40922,0,14,8,24.25,36,0,0,1,0, 
40943,1,34,2,36,40,0,1,0,0, 
40945,0,10,12,37.6666666666667,60,3,1,1,0, 
40948,0,28,2,84.5,30,1,0,0,0, 
40977,0,12,1,130,12,1,0,0,0, 
40983,0,12,11,25.4545454545455,60,2,0,1,0, 
40992,1,16,2,105.5,24,1,1,0,0, 
40997,1,14,6,41.8333333333333,46,1,0,1,0, 
41003,1,2,9,46.3333333333333,30,4,0,1,0, 
41017,0,2,9,18,20,2,1,1,0, 
41018,0,10,12,38.4166666666667,56,2,0,1,0, 
41035,0,16,10,36.4,36,1,1,1,0, 
41039,0,4,1,144,4,0,1,0,0, 
41040,1,12,1,280,12,0,0,1,0, 
41042,1,4,4,80.25,12,1,0,1,0, 
41049,1,2,2,144.5,6,0,0,0,0, 
41053,0,26,11,32.9090909090909,82,4,0,1,0, 
41100,1,12,1,314,12,1,0,0,0, 
41125,0,4,12,23.4166666666667,40,2,0,1,0, 
41130,0,14,11,28.3636363636364,72,2,1,1,0, 
41139,0,4,3,25.3333333333333,10,1,1,0,0, 
41161,0,14,12,25.5,56,1,1,1,0, 
41166,1,10,2,163,16,0,0,1,0, 
41182,1,12,1,281,12,0,0,1,0, 
41184,1,16,5,63.6,34,1,0,0,0, 
41186,0,12,1,156,12,0,1,0,0, 
41202,0,10,3,35,18,1,0,1,0, 
41212,0,12,1,142,12,0,1,0,0, 
41213,0,14,1,104,14,0,0,1,0, 
41226,1,8,1,25,8,0,0,1,0, 
41232,1,14,4,39.75,30,1,0,1,0, 
41252,0,14,7,50.7142857142857,50,0,0,0,0, 
41290,1,34,2,42,38,1,0,1,0, 
41298,1,14,2,68.5,22,2,0,0,0, 
41301,0,4,7,27.5714285714286,26,3,1,1,0, 
41303,0,10,2,161.5,16,0,0,1,0, 
41305,0,16,2,117.5,20,0,1,1,0, 
41308,0,26,2,109,30,0,0,1,0, 
41313,0,8,12,37.25,58,5,1,1,0, 
41316,0,12,8,50.125,50,1,1,1,0, 
41324,1,6,2,43,10,1,0,0,0, 
41325,0,14,4,36,32,0,0,0,0, 
41341,0,14,2,21.5,16,1,0,0,0, 
41343,0,8,1,164,8,0,0,0,0, 
41350,0,32,7,30.8571428571429,70,1,1,1,0, 
41358,0,12,2,150.5,18,2,0,0,0, 
41369,0,10,2,22.5,14,1,0,0,0, 
41375,0,4,2,129,10,0,0,1,0, 
41378,1,12,12,22.75,78,4,1,1,0, 
41408,1,4,9,41.6666666666667,56,1,1,1,0, 
41459,1,4,8,50.5,48,1,1,1,0, 
41461,0,4,4,45.5,26,0,1,1,0, 
41468,1,6,1,254,6,0,0,0,0, 
41482,0,12,8,43.625,58,4,1,1,0, 
41488,1,28,8,17.125,66,3,1,0,0, 
41491,0,14,2,139.5,18,0,0,1,0, 
41505,1,14,12,28.5833333333333,44,3,1,1,0, 
41510,1,12,2,158,18,0,1,0,0, 
41519,0,28,4,45,50,0,0,1,0, 
41535,0,16,8,35.875,38,2,1,1,0, 
41544,0,26,1,124,26,0,0,0,0, 
41566,1,16,2,100.5,20,0,0,1,0, 
41567,1,8,11,32.5454545454545,58,3,0,1,0, 
41603,1,14,3,89,24,0,1,0,0, 
41614,0,16,12,38.75,84,3,1,1,0, 
41636,0,6,11,29.9090909090909,46,1,1,1,0, 
41637,0,10,11,36.8181818181818,72,2,0,1,0, 
41647,1,12,8,28.125,42,4,0,1,0, 
41657,0,10,2,89,16,0,0,0,0, 
41662,1,4,12,29.75,30,1,1,1,0, 
41664,1,8,8,35.625,46,2,0,1,0, 
41666,0,12,8,50.875,40,1,1,1,0, 
41676,1,12,5,54.6,40,0,0,1,0, 
41680,0,14,1,136,14,0,0,1,0, 
41691,1,12,9,24.1111111111111,42,2,1,1,0, 
41694,0,16,2,35,22,1,1,0,0, 
41702,0,8,9,36,60,4,1,1,0, 
41705,1,18,5,28.6,32,0,0,1,0, 
41706,0,6,4,26,18,2,0,1,0, 
41728,0,12,2,81,18,0,1,0,0, 
41744,0,2,6,54.8333333333333,28,1,0,1,0, 
41746,0,6,3,85,14,0,0,1,0, 
41751,0,10,1,202,10,0,0,0,0, 
41753,0,30,2,47.5,38,1,0,0,0, 
41754,0,30,1,79,30,0,0,1,0, 
41758,0,4,8,44.125,22,0,1,1,0, 
41773,0,2,2,16,6,1,0,0,0, 
41791,1,30,7,53,44,0,0,1,0, 
41796,1,12,2,114.5,14,1,1,0,0, 
41798,1,8,1,291,8,1,0,0,0, 
41807,0,14,2,49,22,1,0,1,0, 
41823,0,12,2,26,16,0,0,0,0, 
41836,0,14,1,110,14,0,1,0,0, 
41851,0,16,3,114.666666666667,28,1,1,0,0, 
41854,1,34,1,92,34,0,1,0,0, 
41876,0,14,6,57.8333333333333,26,0,0,1,0, 
41886,0,16,1,80,16,0,0,0,0, 
41890,0,2,1,43,2,0,0,0,0, 
41891,0,4,7,32.2857142857143,20,2,1,1,0, 
41895,1,14,10,16.3,54,1,0,1,0, 
41901,1,16,1,114,16,1,0,0,0, 
41914,0,16,2,20,22,0,0,1,0, 
41923,0,6,1,261,6,1,0,0,0, 
41942,0,4,2,85.5,6,0,0,1,0, 
41946,0,12,6,39.6666666666667,24,1,1,1,0, 
41948,0,4,1,286,4,0,0,0,0, 
41973,1,14,1,216,14,0,0,1,0, 
41978,0,4,1,81,4,0,1,0,0, 
41982,0,22,3,24.3333333333333,38,1,0,1,0, 
42002,0,22,3,81.3333333333333,40,1,0,1,0, 
42004,0,12,1,290,12,1,0,0,0, 
42008,1,28,10,41,60,3,1,0,0, 
42024,1,16,1,261,16,0,0,0,0, 
42025,0,10,1,25,10,0,0,1,0, 
42027,1,10,12,23,40,3,1,1,0, 
42048,0,16,10,37.6,36,6,1,1,0, 
42053,0,4,2,76,10,2,0,0,0, 
42075,0,4,10,26.2,30,3,1,1,0, 
42085,0,4,7,40.7142857142857,38,1,1,1,0, 
42086,0,12,2,124.5,16,1,0,1,0, 
42094,0,14,1,229,14,0,0,0,0, 
42097,0,12,2,40,14,0,0,0,0, 
42115,0,4,8,51.25,42,3,1,0,0, 
42128,0,4,2,146.5,10,0,0,1,0, 
42129,0,14,2,139,22,1,0,1,0, 
42130,0,30,6,27.1666666666667,64,1,1,1,0, 
42135,1,10,9,20.5555555555556,56,2,1,1,0, 
42146,0,16,2,63,20,1,0,1,0, 
42149,1,36,1,93,36,1,0,0,0, 
42159,0,14,1,156,14,0,0,0,0, 
42168,0,10,2,38.5,16,2,0,0,0, 
42178,1,22,4,64,36,0,0,1,0, 
42179,0,2,2,159.5,8,0,0,1,0, 
42180,1,16,10,18,60,0,1,1,0, 
42187,0,16,2,117,22,1,0,1,0, 
42194,1,16,4,78,40,2,1,1,0, 
42200,1,6,3,57.3333333333333,16,1,0,1,0, 
42209,1,8,12,27,38,0,0,1,0, 
42216,0,12,1,295,12,0,1,0,0, 
42221,0,26,3,66.6666666666667,42,2,0,0,0, 
42222,1,14,2,161,20,0,0,1,0, 
42230,1,16,1,286,16,0,0,0,0, 
42231,1,20,1,244,20,0,0,1,0, 
42232,1,6,2,107.5,12,0,1,1,0, 
